customer_id,anomaly_score
3CA604D6F189397154C106D2397424D3,1.2204748883843382
DF84CF0138D8ADE49D843DFCEDB431EF,1.1695361375808715
93B720F500AC52EC5F8AF30249BC7021,1.163514840602873
4AD1E63C55BC42B5ADD7585940BD4A44,1.0805729866027827
FF2480F5CB1925C77859FBA1538B7256,0.8515298128128046
6BBDA619B79E28083E6A386CF432B89B,0.8430277407169325
6F739D77D52009669991F6C44E96005D,0.8366617798805233
3323053BE89AC082F6C93D11648902DF,0.8227710962295529
6E15271FB5136A23A9F7A333D2821B73,0.8021346449851989
8F2845B313DB6D103C77ED94C2C82AF7,0.7970733523368835
A70828D956AAFFAADC2457BAD81F8DCF,0.7806906655430769
0E4BE6D75AA4AAA1E5EDFD40E30FC59C,0.72769775390625
AA5A5AC4E89ED83D62B67F3DA23F6111,0.7185902237892146
7EC081AA42AAA6D73652F302F8750621,0.6971505403518665
83DA511EBD8647171EA87B6CCC37F6F9,0.6914268791675553
0F26CB84297DAA19D5314F1273D5A053,0.6811512827873228
5866CCB423FD49E0BAC6473AD6377058,0.6725907981395705
B94B652C3C0488463FB1154849BA7D33,0.6532118797302229
2E7E8136AE4182BD88EFD17EB76EBCA6,0.6524650789797285
42F8B42DCC7B2201D3B5016DC0DE37F7,0.6112551569938658
33F2073BB5348AFF8D082332ACCAB61B,0.6039293408393857
8FFB2E9B2F4C8F0000AB995AC23EC307,0.5789715409278868
545904B04AC6308131B3769E8E5C8C70,0.5705615282058715
FE7828AAADF3771C243B5F9ADF106E33,0.5686877984553556
1985D41B42BBF2CB50CA8EA749061CD8,0.5623235344886779
7BCF3DC5BE4DEDBBBA1B7728E91E45D8,0.5572310090064998
6E48067A5C07A99338273F5CBC59E443,0.5444598317146299
3B591D40E0CF49024AA5EFD90E68779F,0.5440329313278198
DB3B61D7C352141850F38BFD7FCF7709,0.543730044364929
821ADFD76B6FCD6886519192D7E2A4E5,0.5410400032997131
F1120F707B045A3AC9DE2ABA2D5BB1A6,0.5332367837429044
EF943DC98D4533ADF8275CA244468078,0.5307017207145689
24F8FC1A4EACC4B75270C5BE6E3B087A,0.5252210497856137
A09E2B59AC260E1A279B344787D19428,0.5244630217552182
3AA2D7C17CF6A05C78A3B6DDBA69F977,0.5143374919891357
2AF257FCFA84BE459E7B01F55EFE8CEB,0.5130498945713041
9E3B0E1EAD96EC81BE330B412BB7A879,0.5110029280185696
3C69EBE30ECADB0BDED9225D094A8DF6,0.5020884275436397
C8BC2D024C8DD2B25A631B895B80FD19,0.5007541596889494
DE7831F40E6BF7324828778415B97CD2,0.5004945337772368
AA468673AB9C4EC86438A0405E3EB630,0.4965974882245047
8F3F21B5495771110E06DBCDF02F7971,0.4926451444625851
033A4E4B5817F014486061B4B2F065EC,0.4925125045701844
2206F5C51B2B9A7E3ACFCC4EA72F67E2,0.489753772877155
0E92F2C7E44E214BC7D7F885F8F86174,0.48697060123085817
82B667CAA679C4B0AA132578FEB9B603,0.4865694046020507
FABD1514F34938D6F92A9EF58D47C409,0.48628212809562643
022C4693991377D851CAA1509451219C,0.4835138142108917
477B410B27B2098F8123246DA01BDAD9,0.47817060947418144
D7762CE3F8A08E8D0C630AD90AA5C1E9,0.47416532486677027
C727915EBC3DE492D74BDCA9B1EC46F8,0.4698580086231229
FCC96BD5EC779D812AEB11621BFDC6C2,0.46587367653846723
40BAF1959FF9E6B9859B9FFF2A054D82,0.4636687338352201
2DBA839D4B13CE0933D75C75E26CA6C2,0.4635725319385528
C511655F299ABDDFDFC88F31CB1D8E91,0.46333364844322183
2BBB4ECA7499E5F785B1EDF1FC754834,0.4611132621765135
ED7EAF8BA2643675BA4E6B1FCBAFECFF,0.4568186163902277
CA18FBCA20C06B06FB9EB25822D6159B,0.4556608080863952
3DD862BFD3110C2871516D319D994D28,0.4542416352778658
C1227B83275F40F7D0A2488972D4E85C,0.4528954982757566
202202B5C07C2D1FD21E0CCBF2E58C39,0.45168633013963566
8B84E793853502DD86129F29F76F6E9C,0.45154188275337204
B42828EB68B9EA01E5A62AA958D59C2C,0.45126473307609544
AC54A25C0936B75CF6E8B28EB48839FE,0.448172217607498
DA5BB70EDE9B964C3C1B3714D10F1DC9,0.44778688549995416
F0EEF02A148FA77C086F8643F0053A0F,0.4423390150070187
E53167BEC0E47545F117037C688019E7,0.4409340381622311
D8148C658286001015FA60B8BEF129CC,0.44020332694053643
435310A075D8D817C0F99CAAE80AF910,0.4334643900394437
608D3686A94CCF687EE5E1D179658FB1,0.43208050616085386
2E576F2D15CF9E26CB43C9A47F59B25F,0.43077110052108764
BEF22F968EBE7B8DDD629C52891D9E4B,0.42847465872764573
19B5DACD333CA08D945E307F5C03970B,0.42781215608119877
237D35BEE1E5CDF39D35200742D3FCA8,0.4254325449466705
D392D299B12427E7CBCB6CA08CD6DFD3,0.42343304157257045
A671E37CF85829DBA688C5E90E117319,0.42267198562622055
51A8A230EFDF3555AEE16793D8FBFD66,0.4162870287895202
9F12D7EB34FB3635B308B26133439E81,0.414787447452545
584AD2B45AF8BDD14F06FE64B61B635C,0.414740741252899
ADBF2AAE21FFE278F00C8F739AAD45E4,0.41469994150101996
730C5FA66A30128609F0F5E8E468E52B,0.4141315639019012
77D897AD5A6FD5BDF2E578FFC9A9529D,0.41410951018333414
E251DE09275BCF7D3BDD888A476CBE71,0.4103746459819362
CC344248E4D65335BCD671ED7B6FE113,0.40952154397964474
A139774C8E08B03DB4F88B897F58A41A,0.40834454894065847
1C410474213BB3108308A420540BA188,0.40788667798042294
E0B830E3D200399F858ABAA6D79CEA91,0.4057812869548796
8A2B332F593FDA4246296F42E5860275,0.40561754703521713
8DD6DA1BA1D7214B951DC40A9B260AD7,0.4034275561571112
283C6FD31AE37ED6B504F3B7EB7E869F,0.4026878774166107
8431CB38034BB679FD9DC55BEA490F94,0.4026489377021788
B17BCB0EC46C723254A93508EA15E6E5,0.40236904621124264
8F821807FAFCBD89A36D3CC090B92E82,0.40233597159385626
9C9BC3D7D3EB0AFAEBEDF95FEE42421A,0.40214396715164175
7C83EA0647C7B239CE4F027262510256,0.4018502950668334
F2F3583CE0E399D4C9085C27219BBC3D,0.4015638858079902
08ABDB03D86FB2F68335791E1D90907F,0.39996274709701507
C3B6B6BD7878CDE0C8BBB024514F61FF,0.3989918351173397
83E1B23AFEACFB83E86A6218012B53D1,0.39851710796356177
5E6471B4DC611E588EF01E803841BAFE,0.395934373140335
51988C011BDEF27A65E658B240898B9D,0.3955855190753935
D56815B119139E29A452BB47B52EB766,0.39118562340736385
88A3782301D0C1D106E74B876A3ECA0B,0.39082971215248075
D304E50712A7E9F24E366F5392FB524C,0.3890236496925352
8F5871DB348C45DA81F5E8AA9BBB43FE,0.3889718770980834
1D08471985A7229E7A82B1F558D0EF3B,0.38718065023422227
AC574B26181AD038D9BC14640FFC963B,0.3863222420215606
92DC606E970A7112F1ED83C30BAB44E8,0.38525629043579096
E8D6C7CF68E13320AB1CAAD225E4CE15,0.3841682963073242
4265B61417677DEBBCD3E78E7AC75349,0.38270676136016835
BA5B5FBCF32B80B42E6D2C233D7DF386,0.38229450583457947
13A3AA1B4FD7E9FC14ECB4005F3A4719,0.38033505082130425
3F9D5E8338D4B846DE9747A799AD4291,0.37985755801200866
CF47AB420A335AF6818DAA4EF644D9D8,0.3793773233890533
1A755E7B8AD0075CE23975356B7B8395,0.378993284702301
5C259C9F08D0DF8589E59FAE33EDFEBE,0.3774618327617645
7AB0150EB653C2B7EDBB1F2417F7651B,0.3766268253326416
F28171F1F82789511C6843B7D2244CB9,0.3759269595146178
41D582A42510C2B983DA2E4ADAB555AE,0.37554902434349047
990B64A66546B020D7EB4DBC372B820B,0.3755246818065642
55DBAAD1D3DB48DA6D593FEAAABAC0D0,0.3744998335838315
016F8CAA8EBCA20C2C87F13B0930BF8C,0.3737207233905791
CF05551DFB8FE96D6D8642C8A2CD3A26,0.3715239537879812
8CB515505F31BB4D903809A8EB7DAB40,0.3706723988056181
728FA4925024DF4CCD27A5463C4614AB,0.3696315586566923
393A70C130882EA26FE522584B605521,0.36811367273330675
7767CF9EAAA00C0ECBFEEF1C4696FDA8,0.3677735984325407
94FBE5B0751F530B63E57D8C5E77A8CC,0.3673480391502379
727C29BFF51580D9B85793CF993A6B09,0.3662308394908903
5D1DAA69494A666901B52962CF6BA15C,0.36574019193649293
1FD61ED83CEE26CD63041C066BAC713C,0.36392133496701595
A44452C060F09C84DEE38574EB2622B6,0.36198444068431807
119B772D0A857DA2DBA2053C9C9FC5D6,0.3615535318851471
E5E75DD2EAB9D3EFC4A45FFE0B384157,0.36150787472724905
672F7B2134E9756623D64CDC5BB31E17,0.36135340332984917
631E2E36A927429D9273E01A454C8753,0.36120521426200863
E7E75337416A67A1678CBB9A8C09003F,0.35988147258758535
94E942754DA38DB19088C2544CB5C7BB,0.35915577411651606
B331F0993C404FEF32DDB10FAC2F93C8,0.35809377077966803
AB4C413A3504373E8C7D9DDA951BDE64,0.35800686553120503
870A255773F0CC885B49FE750FF86A93,0.3574776351451873
2DD43893B9F459C39E20F0B86429B44F,0.3570224970579135
3FEF69C16237C08A68C0D2942D90557B,0.3569346249103541
4839E5F146DF084404DE10C69EC0A6B3,0.3567555217072355
A8D464DF1908FE499795CCE482EB1A17,0.35673404876142617
F04EDC565E3A5DFDC6CE5473E031B105,0.35670460462570186
044FE1354A68421FEFED5A32770C681A,0.3566778957843779
7B59FBC2102447F3125E4423BE5D8FEC,0.3560006201267242
6F3513236D4293A9A21CCA4D89FF5141,0.35572512149810775
F2EA5C952526DB42606155C13430710F,0.3555866897106167
C3A858047AC219663DA69CECBFB72CB1,0.35473793148994426
D9CE2BB4DF55F0206F2E22E961503EE0,0.3541408061981201
D6AB1CEB938BAEF61C6B97D56793E292,0.35370091199874865
F6B6E2D5E8CE8E779F5DBF3527226357,0.3534057438373564
5DAAB53AC62235E67222831F4B8D4FD1,0.3529583334922788
65C65D041502843497F9BCEB0D17FBD2,0.3517866313457489
326E8FC843FD407D6A7EA8F8F52F9D8D,0.35169561505317604
29464E246DC892EE31064702C9788DD1,0.3505212962627409
6D09129D9CA607E981FB096404219203,0.3496206462383268
F910BC63D4955C4F2E88EF04B8000A87,0.3493492007255553
4B4EFA713B1D849BB5DB42EDDF11BC78,0.3486779570579528
FDDCC965ADB3F7B4A9E58FF8C234F8C7,0.34857359025627255
A2F8BD1D67697D452FD270412B324F49,0.3481280207633972
1D10D1BED1DDBD476799877F9B125A82,0.34723328351974486
49700B8F316B25A5C7E9FF1160EB4C4F,0.34710378050804125
AB96A3113A27FDA2958D943FBB4B7180,0.3467673122882843
EEB090C0B58F5EE68619E93646D1BD0B,0.34629704095423103
130AAF58C9AA794187677F848F08A85C,0.3460889881476748
55BEFC37F4FFBADE422D562B689C494C,0.34600721914321064
5B21E3BB5780D9234806C0B48A85B90D,0.34518244862556435
2E583F4552BB334CA4D811527F8CD33F,0.34491614103317236
8131FD7C5CA6C7507840991DF55E10DF,0.34465849734842663
25776F3C7BBD6D38F0690D2C2F55C962,0.34367991723120095
A28738EF3205BE286F9240F56836643C,0.3435245692729949
2415B24A626FBB29D629CA6DA9DA33A6,0.34301177859306314
9F29C141F76858FFC84417C880D974C5,0.34269191026687623
